call_id,case_id,client_id,case_manager_id,call_date,direction,duration_seconds,outcome
CALL-0013243,CASE-002415,CL-02208,CM-002,2024-03-09,Outbound,304,Voicemail
CALL-0013244,CASE-002415,CL-02208,CM-002,2023-10-23,Inbound,369,Connected
CALL-0013245,CASE-002415,CL-02208,CM-002,2023-12-22,Outbound,82,Voicemail
CALL-0013246,CASE-002416,CL-02209,CM-007,2024-06-16,Outbound,88,No Answer
CALL-0013247,CASE-002416,CL-02209,CM-007,2024-09-03,Outbound,570,No Answer
CALL-0013248,CASE-002416,CL-02209,CM-007,2024-07-31,Outbound,10,Connected
CALL-0013249,CASE-002416,CL-02209,CM-007,2024-08-26,Inbound,19,Connected
CALL-0013250,CASE-002417,CL-02210,CM-009,2023-09-13,Outbound,292,Connected
CALL-0013251,CASE-002417,CL-02210,CM-009,2023-11-09,Outbound,32,Callback Requested
CALL-0013252,CASE-002417,CL-02210,CM-009,2023-09-21,Inbound,105,Callback Requested
CALL-0013253,CASE-002418,CL-02211,CM-004,2024-03-24,Outbound,24,Connected
CALL-0013254,CASE-002418,CL-02211,CM-004,2024-04-21,Outbound,50,Connected
CALL-0013255,CASE-002419,CL-02212,CM-004,2025-06-26,Outbound,16,Connected
CALL-0013256,CASE-002419,CL-02212,CM-004,2025-06-28,Inbound,18,Voicemail
CALL-0013257,CASE-002419,CL-02212,CM-004,2025-06-24,Outbound,208,Connected
CALL-0013258,CASE-002419,CL-02212,CM-004,2025-06-27,Outbound,11,Connected
CALL-0013259,CASE-002419,CL-02212,CM-004,2025-06-30,Inbound,570,Voicemail
CALL-0013260,CASE-002419,CL-02212,CM-004,2025-06-30,Outbound,45,Callback Requested
CALL-0013261,CASE-002419,CL-02212,CM-004,2025-06-24,Outbound,114,Voicemail
CALL-0013262,CASE-002419,CL-02212,CM-004,2025-06-27,Outbound,142,Connected
CALL-0013263,CASE-002419,CL-02212,CM-004,2025-06-24,Inbound,120,Voicemail
CALL-0013264,CASE-002419,CL-02212,CM-004,2025-06-29,Outbound,782,Connected
CALL-0013265,CASE-002419,CL-02212,CM-004,2025-06-25,Outbound,145,Connected
CALL-0013266,CASE-002420,CL-02212,CM-015,2025-06-26,Inbound,279,Callback Requested
CALL-0013267,CASE-002420,CL-02212,CM-015,2025-06-27,Inbound,484,Voicemail
CALL-0013268,CASE-002420,CL-02212,CM-015,2025-06-27,Inbound,8,Callback Requested
CALL-0013269,CASE-002420,CL-02212,CM-015,2025-06-26,Inbound,17,Connected
CALL-0013270,CASE-002420,CL-02212,CM-015,2025-06-26,Outbound,18,Voicemail
CALL-0013271,CASE-002420,CL-02212,CM-015,2025-06-27,Outbound,115,Connected
CALL-0013272,CASE-002421,CL-02213,CM-012,2024-04-22,Outbound,155,Connected
CALL-0013273,CASE-002421,CL-02213,CM-012,2024-02-15,Inbound,55,Connected
CALL-0013274,CASE-002421,CL-02213,CM-012,2024-09-29,Inbound,163,No Answer
CALL-0013275,CASE-002421,CL-02213,CM-012,2024-05-28,Inbound,790,Connected
CALL-0013276,CASE-002421,CL-02213,CM-012,2024-04-03,Inbound,30,Connected
CALL-0013277,CASE-002421,CL-02213,CM-012,2024-07-12,Inbound,140,Connected
CALL-0013278,CASE-002421,CL-02213,CM-012,2024-10-04,Inbound,100,Voicemail
CALL-0013279,CASE-002421,CL-02213,CM-012,2024-03-10,Outbound,70,Connected
CALL-0013280,CASE-002421,CL-02213,CM-012,2024-02-05,Outbound,171,Callback Requested
CALL-0013281,CASE-002421,CL-02213,CM-012,2024-09-20,Inbound,38,Connected
CALL-0013282,CASE-002421,CL-02213,CM-012,2024-01-18,Outbound,206,Connected
CALL-0013283,CASE-002421,CL-02213,CM-012,2023-12-16,Outbound,49,Connected
CALL-0013284,CASE-002421,CL-02213,CM-012,2024-08-27,Outbound,28,Wrong Number
CALL-0013285,CASE-002421,CL-02213,CM-012,2024-06-03,Outbound,35,Connected
CALL-0013286,CASE-002421,CL-02213,CM-012,2024-04-15,Outbound,110,Voicemail
CALL-0013287,CASE-002422,CL-02214,CM-018,2024-09-20,Outbound,190,Voicemail
CALL-0013288,CASE-002422,CL-02214,CM-018,2024-05-24,Inbound,199,Connected
CALL-0013289,CASE-002422,CL-02214,CM-018,2025-01-14,Outbound,209,Connected
CALL-0013290,CASE-002422,CL-02214,CM-018,2024-03-20,Outbound,314,Voicemail
CALL-0013291,CASE-002422,CL-02214,CM-018,2024-09-18,Outbound,401,Connected
CALL-0013292,CASE-002422,CL-02214,CM-018,2024-02-10,Inbound,43,Wrong Number
CALL-0013293,CASE-002423,CL-02215,CM-015,2024-09-30,Outbound,197,Voicemail
CALL-0013294,CASE-002423,CL-02215,CM-015,2024-09-28,Outbound,170,Connected
CALL-0013295,CASE-002423,CL-02215,CM-015,2024-10-27,Outbound,16,Connected
CALL-0013296,CASE-002423,CL-02215,CM-015,2024-09-29,Outbound,199,Connected
CALL-0013297,CASE-002423,CL-02215,CM-015,2024-09-07,Outbound,2,Connected
CALL-0013298,CASE-002423,CL-02215,CM-015,2024-10-23,Outbound,27,Connected
CALL-0013299,CASE-002423,CL-02215,CM-015,2024-09-19,Outbound,142,No Answer
CALL-0013300,CASE-002423,CL-02215,CM-015,2024-09-29,Inbound,52,Connected
CALL-0013301,CASE-002423,CL-02215,CM-015,2024-10-20,Inbound,17,Connected
CALL-0013302,CASE-002423,CL-02215,CM-015,2024-09-26,Outbound,143,Connected
CALL-0013303,CASE-002423,CL-02215,CM-015,2024-10-19,Outbound,166,Voicemail
CALL-0013304,CASE-002424,CL-02216,CM-011,2024-10-26,Outbound,30,No Answer
CALL-0013305,CASE-002424,CL-02216,CM-011,2024-12-18,Inbound,7,No Answer
CALL-0013306,CASE-002424,CL-02216,CM-011,2024-08-14,Outbound,55,Connected
CALL-0013307,CASE-002424,CL-02216,CM-011,2024-12-11,Outbound,224,Connected
CALL-0013308,CASE-002424,CL-02216,CM-011,2024-10-19,Inbound,51,Connected
CALL-0013309,CASE-002425,CL-02217,CM-016,2025-01-13,Outbound,68,Voicemail
CALL-0013310,CASE-002425,CL-02217,CM-016,2024-12-12,Outbound,24,Connected
CALL-0013311,CASE-002425,CL-02217,CM-016,2025-01-02,Inbound,78,Voicemail
CALL-0013312,CASE-002425,CL-02217,CM-016,2024-09-13,Inbound,421,Voicemail
CALL-0013313,CASE-002425,CL-02217,CM-016,2024-11-07,Outbound,59,No Answer
CALL-0013314,CASE-002425,CL-02217,CM-016,2025-01-14,Outbound,95,Voicemail
CALL-0013315,CASE-002425,CL-02217,CM-016,2024-11-16,Outbound,359,Wrong Number
CALL-0013316,CASE-002425,CL-02217,CM-016,2024-09-07,Inbound,490,Callback Requested
CALL-0013317,CASE-002426,CL-02218,CM-006,2024-06-25,Inbound,35,Voicemail
CALL-0013318,CASE-002426,CL-02218,CM-006,2024-06-05,Outbound,209,Connected
CALL-0013319,CASE-002426,CL-02218,CM-006,2024-06-29,Outbound,147,Connected
CALL-0013320,CASE-002426,CL-02218,CM-006,2024-07-12,Outbound,59,Connected
CALL-0013321,CASE-002426,CL-02218,CM-006,2024-05-30,Inbound,77,Connected
CALL-0013322,CASE-002427,CL-02219,CM-004,2025-05-17,Outbound,116,Voicemail
CALL-0013323,CASE-002427,CL-02219,CM-004,2025-05-10,Outbound,45,Connected
CALL-0013324,CASE-002427,CL-02219,CM-004,2025-04-20,Outbound,193,Connected
CALL-0013325,CASE-002427,CL-02219,CM-004,2025-03-04,Outbound,358,Connected
CALL-0013326,CASE-002427,CL-02219,CM-004,2025-03-05,Inbound,107,Connected
CALL-0013327,CASE-002427,CL-02219,CM-004,2025-05-10,Inbound,308,No Answer
CALL-0013328,CASE-002427,CL-02219,CM-004,2025-03-26,Outbound,38,Voicemail
CALL-0013329,CASE-002427,CL-02219,CM-004,2025-04-01,Outbound,54,No Answer
CALL-0013330,CASE-002428,CL-02220,CM-018,2025-05-15,Outbound,69,Voicemail
CALL-0013331,CASE-002428,CL-02220,CM-018,2024-06-23,Outbound,26,Wrong Number
CALL-0013332,CASE-002428,CL-02220,CM-018,2024-09-05,Inbound,6,No Answer
CALL-0013333,CASE-002428,CL-02220,CM-018,2024-10-10,Outbound,227,Connected
CALL-0013334,CASE-002429,CL-02221,CM-008,2024-08-22,Outbound,46,Connected
CALL-0013335,CASE-002429,CL-02221,CM-008,2024-08-16,Outbound,316,Voicemail
CALL-0013336,CASE-002429,CL-02221,CM-008,2024-08-17,Inbound,49,Wrong Number
CALL-0013337,CASE-002430,CL-02222,CM-007,2025-04-03,Outbound,304,Voicemail
CALL-0013338,CASE-002430,CL-02222,CM-007,2025-01-22,Inbound,287,Connected
CALL-0013339,CASE-002430,CL-02222,CM-007,2024-12-10,Outbound,4,Callback Requested
CALL-0013340,CASE-002430,CL-02222,CM-007,2025-02-05,Outbound,338,Connected
CALL-0013341,CASE-002430,CL-02222,CM-007,2025-04-01,Inbound,115,Connected
CALL-0013342,CASE-002430,CL-02222,CM-007,2024-11-30,Inbound,17,Connected
CALL-0013343,CASE-002431,CL-02223,CM-002,2025-04-15,Outbound,141,Connected
CALL-0013344,CASE-002431,CL-02223,CM-002,2025-04-17,Outbound,121,Voicemail
CALL-0013345,CASE-002431,CL-02223,CM-002,2025-04-24,Inbound,149,Connected
CALL-0013346,CASE-002431,CL-02223,CM-002,2025-04-22,Inbound,35,Connected
CALL-0013347,CASE-002432,CL-02224,CM-017,2024-08-01,Inbound,32,Connected
CALL-0013348,CASE-002432,CL-02224,CM-017,2024-06-06,Inbound,283,Connected
CALL-0013349,CASE-002432,CL-02224,CM-017,2024-08-02,Inbound,220,Connected
CALL-0013350,CASE-002433,CL-02224,CM-018,2025-02-07,Outbound,186,Connected
CALL-0013351,CASE-002433,CL-02224,CM-018,2024-09-25,Outbound,261,Connected
CALL-0013352,CASE-002433,CL-02224,CM-018,2024-05-29,Inbound,34,Connected
CALL-0013353,CASE-002433,CL-02224,CM-018,2024-07-31,Outbound,354,No Answer
CALL-0013354,CASE-002433,CL-02224,CM-018,2024-06-16,Outbound,137,Voicemail
CALL-0013355,CASE-002433,CL-02224,CM-018,2025-02-13,Outbound,128,Callback Requested
CALL-0013356,CASE-002433,CL-02224,CM-018,2024-11-09,Outbound,167,Connected
CALL-0013357,CASE-002433,CL-02224,CM-018,2025-02-06,Outbound,41,No Answer
CALL-0013358,CASE-002433,CL-02224,CM-018,2024-09-10,Outbound,125,Connected
CALL-0013359,CASE-002433,CL-02224,CM-018,2025-03-24,Inbound,196,No Answer
CALL-0013360,CASE-002433,CL-02224,CM-018,2025-02-08,Outbound,94,Connected
CALL-0013361,CASE-002433,CL-02224,CM-018,2025-03-04,Outbound,223,Connected
CALL-0013362,CASE-002434,CL-02225,CM-008,2024-10-10,Outbound,146,Connected
CALL-0013363,CASE-002434,CL-02225,CM-008,2025-02-18,Outbound,43,Connected
CALL-0013364,CASE-002434,CL-02225,CM-008,2025-02-11,Outbound,62,Voicemail
CALL-0013365,CASE-002434,CL-02225,CM-008,2024-09-21,Outbound,423,No Answer
CALL-0013366,CASE-002434,CL-02225,CM-008,2025-01-04,Outbound,45,Wrong Number
CALL-0013367,CASE-002434,CL-02225,CM-008,2025-03-23,Outbound,138,Connected
CALL-0013368,CASE-002434,CL-02225,CM-008,2025-03-10,Outbound,7,Connected
CALL-0013369,CASE-002434,CL-02225,CM-008,2024-12-17,Outbound,90,Connected
CALL-0013370,CASE-002434,CL-02225,CM-008,2024-09-09,Outbound,20,Connected
CALL-0013371,CASE-002434,CL-02225,CM-008,2024-12-02,Outbound,17,Connected
CALL-0013372,CASE-002434,CL-02225,CM-008,2024-10-27,Outbound,8,Connected
CALL-0013373,CASE-002435,CL-02226,CM-007,2024-04-10,Outbound,475,Callback Requested
CALL-0013374,CASE-002435,CL-02226,CM-007,2023-11-08,Outbound,53,Voicemail
CALL-0013375,CASE-002435,CL-02226,CM-007,2023-09-04,Outbound,115,Wrong Number
CALL-0013376,CASE-002435,CL-02226,CM-007,2024-01-24,Outbound,120,Connected
CALL-0013377,CASE-002436,CL-02227,CM-015,2024-07-01,Outbound,394,Connected
CALL-0013378,CASE-002437,CL-02228,CM-007,2024-06-21,Outbound,126,Connected
CALL-0013379,CASE-002437,CL-02228,CM-007,2024-05-31,Inbound,2,No Answer
CALL-0013380,CASE-002437,CL-02228,CM-007,2023-10-02,Outbound,96,No Answer
CALL-0013381,CASE-002438,CL-02228,CM-011,2024-04-19,Outbound,350,Voicemail
CALL-0013382,CASE-002438,CL-02228,CM-011,2025-01-09,Inbound,148,No Answer
CALL-0013383,CASE-002438,CL-02228,CM-011,2023-08-23,Outbound,244,No Answer
CALL-0013384,CASE-002440,CL-02230,CM-014,2024-06-01,Outbound,51,Wrong Number
CALL-0013385,CASE-002440,CL-02230,CM-014,2024-11-15,Outbound,166,Voicemail
CALL-0013386,CASE-002440,CL-02230,CM-014,2024-06-26,Outbound,194,Voicemail
CALL-0013387,CASE-002440,CL-02230,CM-014,2024-04-10,Inbound,38,Wrong Number
CALL-0013388,CASE-002440,CL-02230,CM-014,2024-04-29,Outbound,60,No Answer
CALL-0013389,CASE-002440,CL-02230,CM-014,2024-08-11,Inbound,179,Voicemail
CALL-0013390,CASE-002440,CL-02230,CM-014,2024-06-29,Outbound,7,Connected
CALL-0013391,CASE-002440,CL-02230,CM-014,2024-08-02,Outbound,661,Connected
CALL-0013392,CASE-002440,CL-02230,CM-014,2024-11-01,Outbound,64,No Answer
CALL-0013393,CASE-002440,CL-02230,CM-014,2024-07-23,Outbound,81,Connected
CALL-0013394,CASE-002440,CL-02230,CM-014,2024-12-21,Inbound,6,No Answer
CALL-0013395,CASE-002440,CL-02230,CM-014,2024-10-26,Outbound,3,Connected
CALL-0013396,CASE-002440,CL-02230,CM-014,2024-05-02,Inbound,58,Connected
CALL-0013397,CASE-002441,CL-02231,CM-014,2025-05-12,Outbound,60,Connected
CALL-0013398,CASE-002441,CL-02231,CM-014,2025-02-17,Outbound,92,Wrong Number
CALL-0013399,CASE-002441,CL-02231,CM-014,2025-03-20,Inbound,75,Callback Requested
CALL-0013400,CASE-002442,CL-02232,CM-009,2023-08-22,Outbound,24,Connected
CALL-0013401,CASE-002442,CL-02232,CM-009,2024-05-30,Outbound,75,No Answer
CALL-0013402,CASE-002442,CL-02232,CM-009,2025-01-23,Outbound,97,Connected
CALL-0013403,CASE-002443,CL-02233,CM-012,2025-04-04,Outbound,39,No Answer
CALL-0013404,CASE-002443,CL-02233,CM-012,2025-04-04,Inbound,75,No Answer
CALL-0013405,CASE-002443,CL-02233,CM-012,2025-06-29,Outbound,38,Voicemail
CALL-0013406,CASE-002443,CL-02233,CM-012,2025-06-28,Inbound,273,Connected
CALL-0013407,CASE-002443,CL-02233,CM-012,2025-05-29,Outbound,119,Voicemail
CALL-0013408,CASE-002443,CL-02233,CM-012,2025-05-05,Inbound,46,Connected
CALL-0013409,CASE-002443,CL-02233,CM-012,2025-06-09,Inbound,595,Connected
CALL-0013410,CASE-002443,CL-02233,CM-012,2025-06-16,Outbound,28,No Answer
CALL-0013411,CASE-002443,CL-02233,CM-012,2025-05-16,Outbound,34,Voicemail
CALL-0013412,CASE-002444,CL-02234,CM-013,2025-05-25,Outbound,13,Connected
CALL-0013413,CASE-002444,CL-02234,CM-013,2025-06-19,Outbound,132,Connected
CALL-0013414,CASE-002444,CL-02234,CM-013,2025-03-18,Inbound,290,Connected
CALL-0013415,CASE-002444,CL-02234,CM-013,2025-04-06,Outbound,127,Connected
CALL-0013416,CASE-002444,CL-02234,CM-013,2025-03-14,Inbound,232,Connected
CALL-0013417,CASE-002444,CL-02234,CM-013,2025-06-20,Outbound,369,Connected
CALL-0013418,CASE-002444,CL-02234,CM-013,2025-06-28,Outbound,16,Callback Requested
CALL-0013419,CASE-002444,CL-02234,CM-013,2025-04-01,Inbound,54,Voicemail
CALL-0013420,CASE-002444,CL-02234,CM-013,2025-06-06,Outbound,452,Connected
CALL-0013421,CASE-002445,CL-02235,CM-005,2024-09-05,Inbound,27,Connected
CALL-0013422,CASE-002445,CL-02235,CM-005,2024-09-10,Outbound,40,Connected
CALL-0013423,CASE-002445,CL-02235,CM-005,2024-05-06,Inbound,187,Voicemail
CALL-0013424,CASE-002445,CL-02235,CM-005,2023-10-12,Inbound,233,Connected
CALL-0013425,CASE-002445,CL-02235,CM-005,2024-06-16,Inbound,1,Connected
CALL-0013426,CASE-002445,CL-02235,CM-005,2024-05-07,Inbound,46,Voicemail
CALL-0013427,CASE-002445,CL-02235,CM-005,2024-10-01,Outbound,139,Voicemail
CALL-0013428,CASE-002446,CL-02236,CM-010,2023-08-23,Outbound,27,Connected
CALL-0013429,CASE-002446,CL-02236,CM-010,2023-09-23,Inbound,154,Connected
CALL-0013430,CASE-002446,CL-02236,CM-010,2023-09-29,Inbound,100,Voicemail
CALL-0013431,CASE-002446,CL-02236,CM-010,2023-09-16,Outbound,91,Voicemail
CALL-0013432,CASE-002446,CL-02236,CM-010,2023-09-25,Outbound,43,No Answer
CALL-0013433,CASE-002447,CL-02237,CM-008,2024-08-07,Inbound,598,No Answer
CALL-0013434,CASE-002447,CL-02237,CM-008,2024-08-17,Outbound,112,Voicemail
CALL-0013435,CASE-002447,CL-02237,CM-008,2023-09-21,Inbound,40,Connected
CALL-0013436,CASE-002448,CL-02238,CM-006,2025-04-19,Outbound,431,Connected
CALL-0013437,CASE-002448,CL-02238,CM-006,2025-04-10,Outbound,357,Connected
CALL-0013438,CASE-002448,CL-02238,CM-006,2025-04-27,Outbound,106,Connected
CALL-0013439,CASE-002448,CL-02238,CM-006,2025-04-03,Inbound,104,Voicemail
CALL-0013440,CASE-002448,CL-02238,CM-006,2025-04-25,Inbound,70,Connected
CALL-0013441,CASE-002448,CL-02238,CM-006,2025-03-30,Outbound,63,Connected
CALL-0013442,CASE-002448,CL-02238,CM-006,2025-04-21,Inbound,119,Voicemail
CALL-0013443,CASE-002448,CL-02238,CM-006,2025-04-11,Outbound,214,Connected
CALL-0013444,CASE-002448,CL-02238,CM-006,2025-04-21,Outbound,8,Wrong Number
CALL-0013445,CASE-002448,CL-02238,CM-006,2025-04-12,Inbound,286,Callback Requested
CALL-0013446,CASE-002448,CL-02238,CM-006,2025-04-23,Inbound,103,Voicemail
CALL-0013447,CASE-002448,CL-02238,CM-006,2025-04-04,Outbound,155,Voicemail
CALL-0013448,CASE-002448,CL-02238,CM-006,2025-04-09,Outbound,47,Connected
CALL-0013449,CASE-002449,CL-02239,CM-005,2024-02-03,Inbound,208,Connected
CALL-0013450,CASE-002449,CL-02239,CM-005,2025-01-13,Outbound,13,Voicemail
CALL-0013451,CASE-002449,CL-02239,CM-005,2024-11-22,Inbound,76,Connected
CALL-0013452,CASE-002449,CL-02239,CM-005,2024-08-01,Inbound,95,Connected
CALL-0013453,CASE-002449,CL-02239,CM-005,2024-03-30,Outbound,152,Callback Requested
CALL-0013454,CASE-002449,CL-02239,CM-005,2024-11-08,Inbound,100,Voicemail
CALL-0013455,CASE-002449,CL-02239,CM-005,2024-06-27,Inbound,280,No Answer
CALL-0013456,CASE-002449,CL-02239,CM-005,2024-11-04,Outbound,116,Voicemail
CALL-0013457,CASE-002449,CL-02239,CM-005,2024-06-20,Inbound,269,Callback Requested
CALL-0013458,CASE-002449,CL-02239,CM-005,2025-01-17,Outbound,320,Connected
CALL-0013459,CASE-002449,CL-02239,CM-005,2024-07-15,Inbound,391,No Answer
CALL-0013460,CASE-002449,CL-02239,CM-005,2024-12-18,Inbound,236,Voicemail
CALL-0013461,CASE-002449,CL-02239,CM-005,2024-09-17,Outbound,45,Voicemail
CALL-0013462,CASE-002449,CL-02239,CM-005,2025-01-09,Outbound,73,No Answer
CALL-0013463,CASE-002450,CL-02240,CM-001,2024-12-02,Outbound,371,Connected
CALL-0013464,CASE-002450,CL-02240,CM-001,2024-11-22,Inbound,44,Callback Requested
CALL-0013465,CASE-002450,CL-02240,CM-001,2025-06-14,Outbound,264,Connected
CALL-0013466,CASE-002450,CL-02240,CM-001,2024-12-21,Outbound,236,Connected
CALL-0013467,CASE-002450,CL-02240,CM-001,2025-02-23,Inbound,26,Callback Requested
CALL-0013468,CASE-002450,CL-02240,CM-001,2025-01-07,Outbound,40,Connected
CALL-0013469,CASE-002450,CL-02240,CM-001,2025-03-10,Outbound,143,Connected
CALL-0013470,CASE-002450,CL-02240,CM-001,2025-03-31,Outbound,256,Voicemail
CALL-0013471,CASE-002451,CL-02241,CM-014,2024-10-07,Inbound,287,No Answer
CALL-0013472,CASE-002451,CL-02241,CM-014,2025-02-09,Outbound,17,Connected
CALL-0013473,CASE-002451,CL-02241,CM-014,2024-08-30,Outbound,47,Connected
CALL-0013474,CASE-002451,CL-02241,CM-014,2024-09-08,Inbound,156,Connected
CALL-0013475,CASE-002451,CL-02241,CM-014,2024-12-22,Outbound,263,Voicemail
CALL-0013476,CASE-002452,CL-02242,CM-003,2025-06-23,Outbound,26,Voicemail
CALL-0013477,CASE-002452,CL-02242,CM-003,2025-04-14,Outbound,32,Connected
CALL-0013478,CASE-002452,CL-02242,CM-003,2025-04-13,Outbound,7,Connected
CALL-0013479,CASE-002452,CL-02242,CM-003,2025-04-01,Outbound,333,Voicemail
CALL-0013480,CASE-002453,CL-02243,CM-009,2024-07-31,Outbound,133,Connected
CALL-0013481,CASE-002453,CL-02243,CM-009,2024-07-22,Inbound,128,No Answer
CALL-0013482,CASE-002453,CL-02243,CM-009,2024-08-04,Outbound,633,No Answer
CALL-0013483,CASE-002453,CL-02243,CM-009,2024-07-27,Outbound,23,Connected
CALL-0013484,CASE-002453,CL-02243,CM-009,2024-07-30,Outbound,52,Voicemail
CALL-0013485,CASE-002453,CL-02243,CM-009,2024-08-18,Inbound,171,Voicemail
CALL-0013486,CASE-002453,CL-02243,CM-009,2024-07-29,Outbound,1,Connected
CALL-0013487,CASE-002454,CL-02244,CM-016,2024-07-30,Outbound,26,Voicemail
CALL-0013488,CASE-002454,CL-02244,CM-016,2024-08-22,Inbound,96,Connected
CALL-0013489,CASE-002454,CL-02244,CM-016,2024-08-20,Outbound,633,Callback Requested
CALL-0013490,CASE-002455,CL-02244,CM-015,2024-11-05,Outbound,15,Connected
CALL-0013491,CASE-002455,CL-02244,CM-015,2024-12-23,Inbound,211,No Answer
CALL-0013492,CASE-002455,CL-02244,CM-015,2024-07-24,Inbound,219,Callback Requested
CALL-0013493,CASE-002455,CL-02244,CM-015,2025-01-01,Outbound,43,Connected
CALL-0013494,CASE-002455,CL-02244,CM-015,2024-09-13,Inbound,71,Connected
CALL-0013495,CASE-002455,CL-02244,CM-015,2024-10-13,Outbound,183,Connected
CALL-0013496,CASE-002455,CL-02244,CM-015,2024-12-20,Inbound,61,Callback Requested
CALL-0013497,CASE-002455,CL-02244,CM-015,2024-10-05,Outbound,32,Connected
CALL-0013498,CASE-002456,CL-02245,CM-012,2025-06-30,Outbound,67,Connected
CALL-0013499,CASE-002456,CL-02245,CM-012,2025-06-30,Outbound,19,Connected
CALL-0013500,CASE-002456,CL-02245,CM-012,2025-06-27,Outbound,52,Callback Requested
CALL-0013501,CASE-002456,CL-02245,CM-012,2025-06-30,Outbound,314,Voicemail
CALL-0013502,CASE-002456,CL-02245,CM-012,2025-06-26,Inbound,20,Callback Requested
CALL-0013503,CASE-002457,CL-02246,CM-008,2023-11-11,Inbound,60,Connected
CALL-0013504,CASE-002457,CL-02246,CM-008,2024-02-23,Outbound,182,Connected
CALL-0013505,CASE-002457,CL-02246,CM-008,2024-04-11,Inbound,393,Voicemail
CALL-0013506,CASE-002457,CL-02246,CM-008,2023-12-21,Outbound,20,No Answer
CALL-0013507,CASE-002458,CL-02247,CM-017,2025-04-13,Outbound,109,Connected
CALL-0013508,CASE-002458,CL-02247,CM-017,2025-05-07,Outbound,48,Connected
CALL-0013509,CASE-002458,CL-02247,CM-017,2025-06-11,Inbound,102,Connected
CALL-0013510,CASE-002458,CL-02247,CM-017,2025-06-05,Outbound,18,No Answer
CALL-0013511,CASE-002458,CL-02247,CM-017,2025-03-14,Inbound,32,Voicemail
CALL-0013512,CASE-002458,CL-02247,CM-017,2025-03-10,Outbound,129,Callback Requested
CALL-0013513,CASE-002458,CL-02247,CM-017,2025-06-09,Inbound,8,Callback Requested
CALL-0013514,CASE-002458,CL-02247,CM-017,2025-04-20,Outbound,19,Callback Requested
CALL-0013515,CASE-002459,CL-02248,CM-010,2023-12-20,Outbound,267,Voicemail
CALL-0013516,CASE-002459,CL-02248,CM-010,2025-03-01,Inbound,209,Connected
CALL-0013517,CASE-002459,CL-02248,CM-010,2023-12-30,Outbound,167,No Answer
CALL-0013518,CASE-002460,CL-02249,CM-014,2024-11-30,Outbound,10,Connected
CALL-0013519,CASE-002460,CL-02249,CM-014,2024-10-04,Outbound,481,Connected
CALL-0013520,CASE-002460,CL-02249,CM-014,2024-11-11,Inbound,19,Connected
CALL-0013521,CASE-002460,CL-02249,CM-014,2024-08-30,Inbound,693,Connected
CALL-0013522,CASE-002460,CL-02249,CM-014,2024-07-25,Outbound,416,Connected
CALL-0013523,CASE-002460,CL-02249,CM-014,2024-10-18,Inbound,5,Voicemail
CALL-0013524,CASE-002460,CL-02249,CM-014,2024-08-15,Inbound,99,Wrong Number
CALL-0013525,CASE-002460,CL-02249,CM-014,2024-12-26,Inbound,104,Connected
CALL-0013526,CASE-002460,CL-02249,CM-014,2024-09-20,Inbound,222,Connected
CALL-0013527,CASE-002461,CL-02250,CM-001,2025-05-22,Inbound,87,Connected
CALL-0013528,CASE-002461,CL-02250,CM-001,2025-06-07,Outbound,67,Connected
CALL-0013529,CASE-002461,CL-02250,CM-001,2025-04-23,Outbound,51,Voicemail
CALL-0013530,CASE-002461,CL-02250,CM-001,2025-05-20,Outbound,312,Connected
CALL-0013531,CASE-002462,CL-02251,CM-016,2024-10-29,Outbound,1,Connected
CALL-0013532,CASE-002462,CL-02251,CM-016,2024-10-29,Inbound,74,Voicemail
