activity_id,case_id,case_manager_id,activity_type,activity_date,duration_minutes
ACT-0016017,CASE-002518,CM-013,Internal Note,2025-03-01,20
ACT-0016018,CASE-002518,CM-013,SMS,2024-11-14,22
ACT-0016019,CASE-002518,CM-013,Document Request,2025-04-25,16
ACT-0016020,CASE-002519,CM-001,Negotiation Call,2025-01-20,3
ACT-0016021,CASE-002519,CM-001,Medical Record Review,2024-08-03,35
ACT-0016022,CASE-002519,CM-001,Negotiation Call,2024-08-12,27
ACT-0016023,CASE-002519,CM-001,Negotiation Call,2024-07-22,25
ACT-0016024,CASE-002520,CM-014,Client Meeting,2024-11-09,32
ACT-0016025,CASE-002520,CM-014,Client Meeting,2023-12-10,12
ACT-0016026,CASE-002520,CM-014,Email,2025-01-28,12
ACT-0016027,CASE-002520,CM-014,Phone Call,2024-03-02,4
ACT-0016028,CASE-002520,CM-014,Negotiation Call,2023-12-22,4
ACT-0016029,CASE-002520,CM-014,Phone Call,2025-02-02,1
ACT-0016030,CASE-002520,CM-014,Medical Record Review,2024-07-07,12
ACT-0016031,CASE-002520,CM-014,Demand Drafting,2024-03-05,23
ACT-0016032,CASE-002520,CM-014,SMS,2025-04-21,23
ACT-0016033,CASE-002520,CM-014,Client Meeting,2023-11-17,20
ACT-0016034,CASE-002520,CM-014,Medical Record Review,2023-10-29,15
ACT-0016035,CASE-002521,CM-012,Client Meeting,2024-06-14,32
ACT-0016036,CASE-002521,CM-012,Document Request,2024-05-26,22
ACT-0016037,CASE-002521,CM-012,Phone Call,2024-03-19,22
ACT-0016038,CASE-002521,CM-012,Medical Record Review,2024-10-13,1
ACT-0016039,CASE-002521,CM-012,Email,2024-06-22,16
ACT-0016040,CASE-002522,CM-012,Negotiation Call,2024-08-15,16
ACT-0016041,CASE-002522,CM-012,Negotiation Call,2025-03-23,27
ACT-0016042,CASE-002522,CM-012,Negotiation Call,2024-10-05,19
ACT-0016043,CASE-002522,CM-012,Demand Drafting,2024-12-19,19
ACT-0016044,CASE-002522,CM-012,Status Update,2025-01-23,16
ACT-0016045,CASE-002522,CM-012,Demand Drafting,2024-09-11,19
ACT-0016046,CASE-002523,CM-012,Status Update,2024-08-06,12
ACT-0016047,CASE-002523,CM-012,Internal Note,2023-09-28,14
ACT-0016048,CASE-002523,CM-012,SMS,2024-02-04,17
ACT-0016049,CASE-002523,CM-012,Negotiation Call,2025-06-11,22
ACT-0016050,CASE-002524,CM-004,Demand Drafting,2025-05-28,21
ACT-0016051,CASE-002524,CM-004,Document Request,2025-05-24,7
ACT-0016052,CASE-002524,CM-004,Medical Record Review,2025-06-06,32
ACT-0016053,CASE-002524,CM-004,Negotiation Call,2025-05-29,14
ACT-0016054,CASE-002524,CM-004,Status Update,2025-05-24,14
ACT-0016055,CASE-002524,CM-004,Phone Call,2025-05-28,22
ACT-0016056,CASE-002524,CM-004,Document Request,2025-06-06,44
ACT-0016057,CASE-002524,CM-004,Document Request,2025-05-24,18
ACT-0016058,CASE-002525,CM-010,SMS,2023-12-06,11
ACT-0016059,CASE-002525,CM-010,Demand Drafting,2025-01-07,28
ACT-0016060,CASE-002525,CM-010,Medical Record Review,2024-02-26,20
ACT-0016061,CASE-002525,CM-010,Internal Note,2025-02-15,5
ACT-0016062,CASE-002526,CM-010,Client Meeting,2024-09-07,23
ACT-0016063,CASE-002526,CM-010,Client Meeting,2025-01-24,9
ACT-0016064,CASE-002526,CM-010,Status Update,2024-05-20,35
ACT-0016065,CASE-002526,CM-010,Medical Record Review,2023-12-10,26
ACT-0016066,CASE-002526,CM-010,Document Request,2024-05-27,38
ACT-0016067,CASE-002527,CM-015,Phone Call,2025-02-06,36
ACT-0016068,CASE-002527,CM-015,Status Update,2024-11-10,9
ACT-0016069,CASE-002527,CM-015,Phone Call,2025-02-28,23
ACT-0016070,CASE-002527,CM-015,Client Meeting,2024-01-03,7
ACT-0016071,CASE-002527,CM-015,Demand Drafting,2023-12-31,24
ACT-0016072,CASE-002527,CM-015,Document Request,2024-06-12,16
ACT-0016073,CASE-002527,CM-015,Phone Call,2024-11-19,19
ACT-0016074,CASE-002527,CM-015,Document Request,2024-10-12,10
ACT-0016075,CASE-002527,CM-015,Email,2024-09-28,17
ACT-0016076,CASE-002527,CM-015,Document Request,2025-01-23,19
ACT-0016077,CASE-002527,CM-015,Status Update,2024-02-17,1
ACT-0016078,CASE-002528,CM-002,Email,2025-04-12,19
ACT-0016079,CASE-002528,CM-002,Phone Call,2025-03-07,21
ACT-0016080,CASE-002528,CM-002,Phone Call,2025-04-27,26
ACT-0016081,CASE-002528,CM-002,Status Update,2025-05-12,16
ACT-0016082,CASE-002528,CM-002,Email,2025-02-28,37
ACT-0016083,CASE-002528,CM-002,Email,2025-03-14,16
ACT-0016084,CASE-002528,CM-002,Internal Note,2025-03-03,24
ACT-0016085,CASE-002528,CM-002,Status Update,2025-04-18,2
ACT-0016086,CASE-002529,CM-007,Document Request,2024-05-09,14
ACT-0016087,CASE-002529,CM-007,Medical Record Review,2024-07-12,15
ACT-0016088,CASE-002529,CM-007,Medical Record Review,2024-01-31,40
ACT-0016089,CASE-002530,CM-011,Negotiation Call,2025-05-24,26
ACT-0016090,CASE-002530,CM-011,Phone Call,2025-05-28,5
ACT-0016091,CASE-002530,CM-011,Phone Call,2025-05-19,9
ACT-0016092,CASE-002530,CM-011,SMS,2025-05-03,21
ACT-0016093,CASE-002530,CM-011,Document Request,2025-05-16,25
ACT-0016094,CASE-002530,CM-011,Phone Call,2025-05-21,21
ACT-0016095,CASE-002530,CM-011,Client Meeting,2025-05-10,2
ACT-0016096,CASE-002530,CM-011,Email,2025-05-20,29
ACT-0016097,CASE-002531,CM-004,Internal Note,2024-12-27,8
ACT-0016098,CASE-002531,CM-004,Internal Note,2024-12-20,16
ACT-0016099,CASE-002531,CM-004,SMS,2025-01-26,13
ACT-0016100,CASE-002532,CM-002,Status Update,2024-03-25,26
ACT-0016101,CASE-002532,CM-002,Negotiation Call,2024-05-09,18
ACT-0016102,CASE-002532,CM-002,Negotiation Call,2023-10-15,10
ACT-0016103,CASE-002532,CM-002,Status Update,2023-09-28,30
ACT-0016104,CASE-002532,CM-002,Demand Drafting,2024-06-20,1
ACT-0016105,CASE-002532,CM-002,Phone Call,2024-04-13,27
ACT-0016106,CASE-002532,CM-002,Medical Record Review,2024-01-07,17
ACT-0016107,CASE-002533,CM-013,Phone Call,2025-02-25,20
ACT-0016108,CASE-002533,CM-013,Client Meeting,2025-01-04,18
ACT-0016109,CASE-002533,CM-013,Negotiation Call,2024-12-16,8
ACT-0016110,CASE-002533,CM-013,Phone Call,2025-01-04,28
ACT-0016111,CASE-002533,CM-013,Status Update,2025-05-05,14
ACT-0016112,CASE-002533,CM-013,Phone Call,2024-11-20,4
ACT-0016113,CASE-002534,CM-010,Negotiation Call,2025-01-28,39
ACT-0016114,CASE-002534,CM-010,Internal Note,2024-12-29,24
ACT-0016115,CASE-002534,CM-010,Internal Note,2024-12-07,4
ACT-0016116,CASE-002534,CM-010,SMS,2025-03-10,15
ACT-0016117,CASE-002534,CM-010,Internal Note,2024-11-30,12
ACT-0016118,CASE-002534,CM-010,Phone Call,2025-02-24,18
ACT-0016119,CASE-002535,CM-010,Email,2025-01-29,34
ACT-0016120,CASE-002535,CM-010,Status Update,2024-11-30,12
ACT-0016121,CASE-002535,CM-010,SMS,2024-10-11,12
ACT-0016122,CASE-002535,CM-010,Negotiation Call,2024-10-26,23
ACT-0016123,CASE-002535,CM-010,Phone Call,2024-10-18,17
ACT-0016124,CASE-002535,CM-010,Email,2024-11-07,11
ACT-0016125,CASE-002535,CM-010,Client Meeting,2024-12-08,23
ACT-0016126,CASE-002536,CM-009,Document Request,2025-03-11,26
ACT-0016127,CASE-002536,CM-009,Medical Record Review,2025-01-31,3
ACT-0016128,CASE-002536,CM-009,Negotiation Call,2025-01-23,23
ACT-0016129,CASE-002536,CM-009,Document Request,2025-04-01,20
ACT-0016130,CASE-002536,CM-009,Document Request,2025-02-23,1
ACT-0016131,CASE-002536,CM-009,Phone Call,2025-02-09,1
ACT-0016132,CASE-002537,CM-011,Client Meeting,2025-04-15,32
ACT-0016133,CASE-002537,CM-011,Phone Call,2025-03-31,17
ACT-0016134,CASE-002537,CM-011,Email,2025-03-13,16
ACT-0016135,CASE-002537,CM-011,Negotiation Call,2025-03-10,26
ACT-0016136,CASE-002537,CM-011,Phone Call,2025-05-05,10
ACT-0016137,CASE-002537,CM-011,Internal Note,2025-03-25,30
ACT-0016138,CASE-002537,CM-011,Email,2025-05-16,15
ACT-0016139,CASE-002537,CM-011,Document Request,2025-04-23,39
ACT-0016140,CASE-002538,CM-004,Client Meeting,2025-01-08,18
ACT-0016141,CASE-002538,CM-004,Email,2025-02-15,19
ACT-0016142,CASE-002538,CM-004,Email,2024-12-04,31
ACT-0016143,CASE-002538,CM-004,Internal Note,2025-01-11,18
ACT-0016144,CASE-002539,CM-017,Status Update,2024-09-25,1
ACT-0016145,CASE-002539,CM-017,Email,2024-10-05,11
ACT-0016146,CASE-002539,CM-017,Internal Note,2024-11-05,28
ACT-0016147,CASE-002539,CM-017,Client Meeting,2024-09-15,13
ACT-0016148,CASE-002539,CM-017,Medical Record Review,2024-09-14,21
ACT-0016149,CASE-002540,CM-011,Phone Call,2024-11-19,19
ACT-0016150,CASE-002540,CM-011,Medical Record Review,2024-10-17,22
ACT-0016151,CASE-002540,CM-011,Demand Drafting,2024-09-18,29
ACT-0016152,CASE-002540,CM-011,Demand Drafting,2024-11-25,5
ACT-0016153,CASE-002540,CM-011,Status Update,2024-11-12,25
ACT-0016154,CASE-002540,CM-011,Email,2024-07-01,24
ACT-0016155,CASE-002540,CM-011,Demand Drafting,2024-07-24,21
ACT-0016156,CASE-002541,CM-013,Email,2024-12-04,13
ACT-0016157,CASE-002542,CM-008,Internal Note,2025-06-21,36
ACT-0016158,CASE-002542,CM-008,Document Request,2025-06-13,16
ACT-0016159,CASE-002542,CM-008,Client Meeting,2025-06-13,38
ACT-0016160,CASE-002543,CM-010,SMS,2025-06-17,25
ACT-0016161,CASE-002543,CM-010,Client Meeting,2025-06-21,1
ACT-0016162,CASE-002543,CM-010,Medical Record Review,2025-06-17,9
ACT-0016163,CASE-002543,CM-010,Internal Note,2025-06-10,38
ACT-0016164,CASE-002544,CM-013,Internal Note,2024-10-07,36
ACT-0016165,CASE-002544,CM-013,Status Update,2024-12-26,7
ACT-0016166,CASE-002544,CM-013,Status Update,2024-10-26,2
ACT-0016167,CASE-002544,CM-013,Demand Drafting,2024-12-04,3
ACT-0016168,CASE-002544,CM-013,SMS,2025-04-17,23
ACT-0016169,CASE-002544,CM-013,Email,2024-12-28,26
ACT-0016170,CASE-002544,CM-013,Medical Record Review,2025-06-01,15
ACT-0016171,CASE-002544,CM-013,Medical Record Review,2025-02-24,15
ACT-0016172,CASE-002545,CM-010,Medical Record Review,2024-12-13,22
ACT-0016173,CASE-002545,CM-010,Negotiation Call,2024-11-28,12
ACT-0016174,CASE-002545,CM-010,Demand Drafting,2024-11-07,23
ACT-0016175,CASE-002545,CM-010,Internal Note,2024-11-29,4
ACT-0016176,CASE-002545,CM-010,Status Update,2024-11-12,13
ACT-0016177,CASE-002545,CM-010,Document Request,2024-11-08,22
ACT-0016178,CASE-002545,CM-010,Demand Drafting,2024-12-05,24
ACT-0016179,CASE-002545,CM-010,Document Request,2024-12-07,26
ACT-0016180,CASE-002546,CM-003,Status Update,2024-07-25,24
ACT-0016181,CASE-002546,CM-003,Negotiation Call,2024-09-02,1
ACT-0016182,CASE-002546,CM-003,Internal Note,2024-06-19,27
ACT-0016183,CASE-002547,CM-012,Document Request,2025-04-09,31
ACT-0016184,CASE-002547,CM-012,Negotiation Call,2024-10-18,10
ACT-0016185,CASE-002547,CM-012,Negotiation Call,2024-07-25,31
ACT-0016186,CASE-002547,CM-012,Demand Drafting,2024-10-01,9
ACT-0016187,CASE-002548,CM-017,Demand Drafting,2025-05-23,16
ACT-0016188,CASE-002548,CM-017,SMS,2025-02-21,21
ACT-0016189,CASE-002548,CM-017,SMS,2025-03-11,7
ACT-0016190,CASE-002548,CM-017,Negotiation Call,2025-05-10,12
ACT-0016191,CASE-002548,CM-017,Document Request,2025-06-15,32
ACT-0016192,CASE-002549,CM-010,Status Update,2025-06-30,11
ACT-0016193,CASE-002549,CM-010,Medical Record Review,2025-06-30,18
ACT-0016194,CASE-002549,CM-010,Negotiation Call,2025-06-30,25
ACT-0016195,CASE-002549,CM-010,Email,2025-06-30,10
ACT-0016196,CASE-002549,CM-010,SMS,2025-06-30,23
ACT-0016197,CASE-002549,CM-010,Medical Record Review,2025-06-30,35
ACT-0016198,CASE-002549,CM-010,SMS,2025-06-30,9
ACT-0016199,CASE-002549,CM-010,Demand Drafting,2025-06-30,16
ACT-0016200,CASE-002549,CM-010,Negotiation Call,2025-06-30,29
ACT-0016201,CASE-002549,CM-010,Document Request,2025-06-30,16
ACT-0016202,CASE-002549,CM-010,Negotiation Call,2025-06-30,32
ACT-0016203,CASE-002549,CM-010,Client Meeting,2025-06-30,13
ACT-0016204,CASE-002550,CM-018,Client Meeting,2023-12-31,23
ACT-0016205,CASE-002551,CM-014,Email,2025-06-11,23
ACT-0016206,CASE-002551,CM-014,Email,2025-01-13,19
ACT-0016207,CASE-002551,CM-014,Email,2024-10-04,8
ACT-0016208,CASE-002551,CM-014,Internal Note,2025-03-26,19
ACT-0016209,CASE-002551,CM-014,Internal Note,2024-11-19,5
ACT-0016210,CASE-002552,CM-006,Demand Drafting,2024-10-19,22
ACT-0016211,CASE-002552,CM-006,Status Update,2024-10-12,1
ACT-0016212,CASE-002552,CM-006,Medical Record Review,2024-11-04,23
ACT-0016213,CASE-002552,CM-006,Status Update,2024-10-05,13
ACT-0016214,CASE-002552,CM-006,SMS,2024-08-31,11
ACT-0016215,CASE-002552,CM-006,Demand Drafting,2024-11-25,11
ACT-0016216,CASE-002553,CM-016,Client Meeting,2024-09-06,23
ACT-0016217,CASE-002553,CM-016,Phone Call,2024-09-23,9
ACT-0016218,CASE-002553,CM-016,Phone Call,2024-08-29,5
ACT-0016219,CASE-002553,CM-016,Medical Record Review,2024-08-18,2
ACT-0016220,CASE-002553,CM-016,Medical Record Review,2024-10-13,10
ACT-0016221,CASE-002553,CM-016,Email,2024-09-29,13
ACT-0016222,CASE-002554,CM-011,Email,2024-09-21,19
ACT-0016223,CASE-002554,CM-011,Email,2024-12-19,23
ACT-0016224,CASE-002554,CM-011,Internal Note,2024-09-20,33
ACT-0016225,CASE-002554,CM-011,Internal Note,2024-08-13,11
ACT-0016226,CASE-002554,CM-011,Client Meeting,2024-11-20,8
ACT-0016227,CASE-002554,CM-011,Internal Note,2024-09-23,5
ACT-0016228,CASE-002554,CM-011,Status Update,2024-10-03,15
ACT-0016229,CASE-002554,CM-011,Demand Drafting,2024-10-28,8
ACT-0016230,CASE-002555,CM-016,Demand Drafting,2024-10-09,24
ACT-0016231,CASE-002555,CM-016,Negotiation Call,2024-10-04,32
ACT-0016232,CASE-002555,CM-016,Email,2024-10-11,3
ACT-0016233,CASE-002555,CM-016,Medical Record Review,2024-10-12,18
ACT-0016234,CASE-002555,CM-016,Demand Drafting,2024-10-29,30
ACT-0016235,CASE-002556,CM-006,Status Update,2024-05-27,27
ACT-0016236,CASE-002556,CM-006,Client Meeting,2024-09-21,13
ACT-0016237,CASE-002556,CM-006,Demand Drafting,2024-01-01,18
ACT-0016238,CASE-002556,CM-006,Negotiation Call,2023-08-15,49
ACT-0016239,CASE-002556,CM-006,Internal Note,2024-09-29,11
ACT-0016240,CASE-002556,CM-006,Document Request,2023-11-23,13
ACT-0016241,CASE-002557,CM-001,Client Meeting,2024-02-27,36
ACT-0016242,CASE-002557,CM-001,Demand Drafting,2024-09-04,33
ACT-0016243,CASE-002557,CM-001,Internal Note,2023-12-01,31
ACT-0016244,CASE-002557,CM-001,Status Update,2024-03-19,20
ACT-0016245,CASE-002557,CM-001,Email,2024-12-01,1
ACT-0016246,CASE-002557,CM-001,SMS,2024-01-09,12
ACT-0016247,CASE-002557,CM-001,Medical Record Review,2024-04-17,20
ACT-0016248,CASE-002557,CM-001,Medical Record Review,2024-06-24,10
ACT-0016249,CASE-002557,CM-001,Negotiation Call,2024-03-20,8
ACT-0016250,CASE-002557,CM-001,Email,2024-09-06,30
ACT-0016251,CASE-002558,CM-002,Medical Record Review,2024-06-05,15
ACT-0016252,CASE-002558,CM-002,SMS,2024-12-21,11
ACT-0016253,CASE-002558,CM-002,Medical Record Review,2024-07-23,3
ACT-0016254,CASE-002558,CM-002,Negotiation Call,2024-08-18,20
ACT-0016255,CASE-002558,CM-002,Status Update,2024-09-03,21
ACT-0016256,CASE-002558,CM-002,Status Update,2024-10-24,21
ACT-0016257,CASE-002558,CM-002,Demand Drafting,2025-01-12,12
ACT-0016258,CASE-002559,CM-007,Document Request,2024-08-19,32
ACT-0016259,CASE-002559,CM-007,Document Request,2024-08-07,8
ACT-0016260,CASE-002559,CM-007,Client Meeting,2024-08-11,28
ACT-0016261,CASE-002559,CM-007,Client Meeting,2024-06-22,40
ACT-0016262,CASE-002559,CM-007,Document Request,2024-08-09,21
ACT-0016263,CASE-002559,CM-007,Phone Call,2024-06-18,1
ACT-0016264,CASE-002559,CM-007,Client Meeting,2024-06-22,10
ACT-0016265,CASE-002559,CM-007,Demand Drafting,2024-06-12,6
ACT-0016266,CASE-002560,CM-011,Negotiation Call,2025-03-31,16
ACT-0016267,CASE-002560,CM-011,Phone Call,2025-05-28,10
ACT-0016268,CASE-002560,CM-011,Demand Drafting,2024-11-26,10
ACT-0016269,CASE-002560,CM-011,Document Request,2025-01-13,20
ACT-0016270,CASE-002560,CM-011,Email,2025-03-27,10
ACT-0016271,CASE-002560,CM-011,Phone Call,2025-01-29,23
ACT-0016272,CASE-002560,CM-011,Document Request,2024-12-14,27
ACT-0016273,CASE-002560,CM-011,Phone Call,2025-06-01,17
ACT-0016274,CASE-002560,CM-011,Phone Call,2025-01-26,15
ACT-0016275,CASE-002560,CM-011,Status Update,2024-11-28,11
ACT-0016276,CASE-002561,CM-005,Phone Call,2024-12-12,23
ACT-0016277,CASE-002561,CM-005,Client Meeting,2025-05-04,25
ACT-0016278,CASE-002561,CM-005,Medical Record Review,2025-04-21,27
ACT-0016279,CASE-002561,CM-005,Email,2024-10-05,9
ACT-0016280,CASE-002561,CM-005,Phone Call,2024-09-14,1
ACT-0016281,CASE-002562,CM-012,Email,2024-11-18,16
ACT-0016282,CASE-002562,CM-012,Demand Drafting,2024-10-31,15
ACT-0016283,CASE-002562,CM-012,Status Update,2024-11-15,20
ACT-0016284,CASE-002562,CM-012,Negotiation Call,2024-11-10,28
ACT-0016285,CASE-002563,CM-007,Demand Drafting,2025-01-20,7
ACT-0016286,CASE-002563,CM-007,Negotiation Call,2025-02-06,15
ACT-0016287,CASE-002563,CM-007,Document Request,2025-01-29,23
ACT-0016288,CASE-002563,CM-007,Phone Call,2025-02-12,7
ACT-0016289,CASE-002563,CM-007,Medical Record Review,2025-01-14,24
ACT-0016290,CASE-002563,CM-007,Phone Call,2024-12-12,32
ACT-0016291,CASE-002563,CM-007,Client Meeting,2024-12-24,19
ACT-0016292,CASE-002563,CM-007,Medical Record Review,2025-01-25,20
ACT-0016293,CASE-002564,CM-008,Negotiation Call,2025-01-08,10
ACT-0016294,CASE-002564,CM-008,Phone Call,2025-01-05,22
ACT-0016295,CASE-002564,CM-008,SMS,2025-01-24,11
ACT-0016296,CASE-002564,CM-008,Phone Call,2024-11-26,13
ACT-0016297,CASE-002564,CM-008,Demand Drafting,2024-10-30,10
ACT-0016298,CASE-002564,CM-008,Document Request,2025-02-10,20
ACT-0016299,CASE-002564,CM-008,Negotiation Call,2025-04-17,30
ACT-0016300,CASE-002564,CM-008,Document Request,2025-01-27,18
ACT-0016301,CASE-002565,CM-016,SMS,2025-02-24,13
ACT-0016302,CASE-002565,CM-016,Client Meeting,2025-02-19,19
ACT-0016303,CASE-002565,CM-016,Email,2025-03-06,8
ACT-0016304,CASE-002565,CM-016,Client Meeting,2025-02-20,10
ACT-0016305,CASE-002565,CM-016,Demand Drafting,2025-04-07,26
ACT-0016306,CASE-002565,CM-016,Document Request,2025-02-22,1
ACT-0016307,CASE-002566,CM-008,Email,2024-10-30,22
ACT-0016308,CASE-002566,CM-008,Negotiation Call,2025-01-30,19
ACT-0016309,CASE-002566,CM-008,Phone Call,2024-11-12,28
ACT-0016310,CASE-002566,CM-008,Client Meeting,2025-02-01,26
ACT-0016311,CASE-002567,CM-006,Email,2024-11-01,11
ACT-0016312,CASE-002567,CM-006,Negotiation Call,2024-09-05,28
ACT-0016313,CASE-002567,CM-006,Status Update,2024-10-11,24
ACT-0016314,CASE-002567,CM-006,Status Update,2024-10-04,17
ACT-0016315,CASE-002567,CM-006,Phone Call,2024-09-01,8
ACT-0016316,CASE-002567,CM-006,Client Meeting,2024-09-14,5
ACT-0016317,CASE-002567,CM-006,Status Update,2024-10-27,16
ACT-0016318,CASE-002567,CM-006,Client Meeting,2024-09-14,21
ACT-0016319,CASE-002568,CM-010,Demand Drafting,2024-10-15,13
ACT-0016320,CASE-002568,CM-010,SMS,2025-01-26,1
ACT-0016321,CASE-002568,CM-010,Negotiation Call,2024-10-23,24
ACT-0016322,CASE-002568,CM-010,Email,2024-11-29,26
ACT-0016323,CASE-002568,CM-010,Demand Drafting,2024-11-20,7
ACT-0016324,CASE-002569,CM-013,Document Request,2024-03-21,23
ACT-0016325,CASE-002569,CM-013,Internal Note,2024-08-15,20
ACT-0016326,CASE-002569,CM-013,Medical Record Review,2024-10-05,14
ACT-0016327,CASE-002569,CM-013,Demand Drafting,2024-08-04,1
ACT-0016328,CASE-002570,CM-004,Medical Record Review,2024-08-03,9
ACT-0016329,CASE-002570,CM-004,Phone Call,2024-07-25,8
ACT-0016330,CASE-002570,CM-004,Email,2024-03-13,16
ACT-0016331,CASE-002570,CM-004,SMS,2024-04-15,23
ACT-0016332,CASE-002570,CM-004,SMS,2024-03-11,7
ACT-0016333,CASE-002571,CM-017,Email,2024-11-15,28
ACT-0016334,CASE-002571,CM-017,Client Meeting,2025-01-18,6
ACT-0016335,CASE-002571,CM-017,Internal Note,2024-12-14,10
ACT-0016336,CASE-002571,CM-017,Internal Note,2024-08-24,22
ACT-0016337,CASE-002571,CM-017,Negotiation Call,2025-01-23,11
ACT-0016338,CASE-002571,CM-017,SMS,2024-08-27,21
ACT-0016339,CASE-002572,CM-014,Document Request,2025-05-16,24
ACT-0016340,CASE-002572,CM-014,Document Request,2025-04-23,11
ACT-0016341,CASE-002572,CM-014,Status Update,2025-04-30,25
ACT-0016342,CASE-002572,CM-014,Internal Note,2025-04-29,24
ACT-0016343,CASE-002573,CM-015,Client Meeting,2024-11-13,9
ACT-0016344,CASE-002573,CM-015,Demand Drafting,2024-11-12,16
ACT-0016345,CASE-002573,CM-015,Internal Note,2024-11-12,14
ACT-0016346,CASE-002573,CM-015,Document Request,2024-11-21,8
ACT-0016347,CASE-002573,CM-015,Internal Note,2024-11-17,9
ACT-0016348,CASE-002573,CM-015,Medical Record Review,2024-11-24,19
ACT-0016349,CASE-002573,CM-015,Negotiation Call,2024-11-22,15
ACT-0016350,CASE-002573,CM-015,Client Meeting,2024-11-13,16
ACT-0016351,CASE-002573,CM-015,Demand Drafting,2024-11-23,4
ACT-0016352,CASE-002574,CM-004,SMS,2023-09-27,22
ACT-0016353,CASE-002574,CM-004,Status Update,2024-05-07,29
ACT-0016354,CASE-002574,CM-004,Demand Drafting,2023-10-09,23
ACT-0016355,CASE-002574,CM-004,Demand Drafting,2023-10-14,1
ACT-0016356,CASE-002574,CM-004,Demand Drafting,2024-02-05,12
ACT-0016357,CASE-002575,CM-011,SMS,2024-10-28,14
ACT-0016358,CASE-002575,CM-011,SMS,2025-04-11,6
ACT-0016359,CASE-002575,CM-011,Medical Record Review,2025-03-08,27
ACT-0016360,CASE-002575,CM-011,Status Update,2025-02-01,4
ACT-0016361,CASE-002576,CM-013,Email,2024-06-04,5
ACT-0016362,CASE-002576,CM-013,Status Update,2023-12-28,22
ACT-0016363,CASE-002576,CM-013,Phone Call,2024-11-12,16
ACT-0016364,CASE-002576,CM-013,Client Meeting,2024-08-02,25
ACT-0016365,CASE-002576,CM-013,Phone Call,2024-09-17,25
ACT-0016366,CASE-002577,CM-012,Email,2025-02-16,20
ACT-0016367,CASE-002577,CM-012,Demand Drafting,2025-01-10,10
ACT-0016368,CASE-002577,CM-012,Document Request,2025-01-16,21
ACT-0016369,CASE-002577,CM-012,Negotiation Call,2025-02-08,25
ACT-0016370,CASE-002577,CM-012,Internal Note,2025-01-17,23
ACT-0016371,CASE-002578,CM-017,Client Meeting,2025-03-26,14
ACT-0016372,CASE-002578,CM-017,Medical Record Review,2025-05-20,27
ACT-0016373,CASE-002578,CM-017,Demand Drafting,2025-04-06,22
ACT-0016374,CASE-002578,CM-017,Demand Drafting,2025-05-06,26
ACT-0016375,CASE-002578,CM-017,Demand Drafting,2025-05-18,24
ACT-0016376,CASE-002578,CM-017,Internal Note,2025-04-08,22
ACT-0016377,CASE-002578,CM-017,Negotiation Call,2025-03-12,21
ACT-0016378,CASE-002578,CM-017,Negotiation Call,2025-03-24,2
ACT-0016379,CASE-002578,CM-017,Negotiation Call,2025-04-10,12
ACT-0016380,CASE-002579,CM-018,Status Update,2025-02-03,4
ACT-0016381,CASE-002579,CM-018,Email,2025-01-15,13
ACT-0016382,CASE-002579,CM-018,Client Meeting,2025-01-02,25
ACT-0016383,CASE-002579,CM-018,SMS,2024-11-16,28
ACT-0016384,CASE-002579,CM-018,Medical Record Review,2025-03-01,21
ACT-0016385,CASE-002580,CM-010,Document Request,2024-12-01,1
ACT-0016386,CASE-002580,CM-010,Status Update,2025-01-25,35
ACT-0016387,CASE-002580,CM-010,Medical Record Review,2025-04-11,18
ACT-0016388,CASE-002580,CM-010,Internal Note,2025-04-29,13
ACT-0016389,CASE-002580,CM-010,Medical Record Review,2024-12-29,26
