document_id,case_id,document_type,status,requested_date,received_date
DOC-0013230,CASE-002408,Retainer Agreement,Received,2024-05-31,2024-06-30
DOC-0013231,CASE-002408,Witness Statement,Received,2024-05-15,2024-06-11
DOC-0013232,CASE-002408,Photo Evidence,Received,2024-05-09,2024-05-30
DOC-0013233,CASE-002408,Witness Statement,Missing,2024-05-19,
DOC-0013234,CASE-002409,Photo Evidence,Received,2024-03-22,2024-04-09
DOC-0013235,CASE-002409,Witness Statement,Received,2024-02-29,2024-03-07
DOC-0013236,CASE-002409,Witness Statement,Received,2024-03-23,2024-04-26
DOC-0013237,CASE-002409,Wage Loss Statement,Received,2024-03-04,2024-03-15
DOC-0013238,CASE-002410,Witness Statement,Received,2023-11-28,2023-11-30
DOC-0013239,CASE-002410,Photo Evidence,Received,2023-12-13,2023-12-22
DOC-0013240,CASE-002410,Demand Letter,Received,2023-11-19,2023-12-25
DOC-0013241,CASE-002410,Police Report,Received,2023-12-14,2024-01-02
DOC-0013242,CASE-002410,Insurance Declaration,Received,2023-12-06,2023-12-09
DOC-0013243,CASE-002411,Police Report,Received,2025-02-04,2025-02-28
DOC-0013244,CASE-002411,Demand Letter,Missing,2025-01-15,
DOC-0013245,CASE-002411,Medical Bill,Missing,2025-01-08,
DOC-0013246,CASE-002412,Demand Letter,Received,2024-08-10,2024-08-20
DOC-0013247,CASE-002412,Police Report,Received,2024-08-15,2024-09-03
DOC-0013248,CASE-002412,Retainer Agreement,Received,2024-08-03,2024-09-07
DOC-0013249,CASE-002412,Retainer Agreement,Received,2024-08-14,2024-08-16
DOC-0013250,CASE-002412,Medical Bill,Received,2024-07-23,2024-08-09
DOC-0013251,CASE-002412,Police Report,Received,2024-07-31,2024-09-13
DOC-0013252,CASE-002412,Police Report,Received,2024-08-08,2024-09-05
DOC-0013253,CASE-002412,Police Report,Missing,2024-07-31,
DOC-0013254,CASE-002413,Insurance Declaration,Missing,2025-05-31,
DOC-0013255,CASE-002413,Photo Evidence,Received,2025-05-14,2025-06-01
DOC-0013256,CASE-002413,Wage Loss Statement,Missing,2025-05-13,
DOC-0013257,CASE-002413,Witness Statement,Received,2025-05-15,2025-06-06
DOC-0013258,CASE-002413,Medical Bill,Missing,2025-05-17,
DOC-0013259,CASE-002414,Demand Letter,Received,2023-08-07,2023-08-11
DOC-0013260,CASE-002414,Police Report,Received,2023-08-04,2023-09-06
DOC-0013261,CASE-002414,Witness Statement,Missing,2023-08-27,
DOC-0013262,CASE-002414,Witness Statement,Missing,2023-08-27,
DOC-0013263,CASE-002414,Witness Statement,Received,2023-08-16,2023-09-02
DOC-0013264,CASE-002415,Witness Statement,Missing,2023-09-12,
DOC-0013265,CASE-002415,Insurance Declaration,Received,2023-08-26,2023-09-12
DOC-0013266,CASE-002415,Wage Loss Statement,Received,2023-09-23,2023-10-17
DOC-0013267,CASE-002415,Wage Loss Statement,Received,2023-09-04,2023-09-25
DOC-0013268,CASE-002416,Photo Evidence,Received,2024-07-01,2024-07-25
DOC-0013269,CASE-002416,Insurance Declaration,Missing,2024-06-23,
DOC-0013270,CASE-002416,Wage Loss Statement,Missing,2024-06-29,
DOC-0013271,CASE-002416,Retainer Agreement,Received,2024-06-11,2024-07-15
DOC-0013272,CASE-002416,Retainer Agreement,Missing,2024-06-11,
DOC-0013273,CASE-002416,Retainer Agreement,Received,2024-06-07,2024-07-13
DOC-0013274,CASE-002417,Police Report,Missing,2023-09-29,
DOC-0013275,CASE-002417,Wage Loss Statement,Missing,2023-09-11,
DOC-0013276,CASE-002417,Witness Statement,Received,2023-09-08,2023-09-22
DOC-0013277,CASE-002418,HIPAA Authorization,Missing,2024-02-16,
DOC-0013278,CASE-002418,Photo Evidence,Missing,2024-02-22,
DOC-0013279,CASE-002418,Photo Evidence,Missing,2024-02-27,
DOC-0013280,CASE-002419,Police Report,Missing,2025-07-14,
DOC-0013281,CASE-002419,HIPAA Authorization,Pending,2025-07-04,
DOC-0013282,CASE-002419,Police Report,Pending,2025-07-19,
DOC-0013283,CASE-002419,Demand Letter,Pending,2025-06-28,
DOC-0013284,CASE-002419,Police Report,Pending,2025-07-10,
DOC-0013285,CASE-002419,Medical Bill,Pending,2025-06-24,
DOC-0013286,CASE-002420,Retainer Agreement,Pending,2025-07-08,
DOC-0013287,CASE-002420,Police Report,Pending,2025-07-02,
DOC-0013288,CASE-002420,Insurance Declaration,Missing,2025-07-16,
DOC-0013289,CASE-002420,Wage Loss Statement,Pending,2025-07-20,
DOC-0013290,CASE-002420,Retainer Agreement,Missing,2025-07-22,
DOC-0013291,CASE-002420,Demand Letter,Pending,2025-07-10,
DOC-0013292,CASE-002421,Demand Letter,Received,2024-01-10,2024-02-23
DOC-0013293,CASE-002421,Wage Loss Statement,Received,2023-12-23,2024-01-29
DOC-0013294,CASE-002421,Wage Loss Statement,Missing,2023-12-23,
DOC-0013295,CASE-002421,Medical Bill,Missing,2023-12-23,
DOC-0013296,CASE-002421,Demand Letter,Received,2024-01-02,2024-02-03
DOC-0013297,CASE-002421,Photo Evidence,Received,2024-01-07,2024-02-07
DOC-0013298,CASE-002421,Insurance Declaration,Received,2023-12-16,2024-01-26
DOC-0013299,CASE-002421,Police Report,Received,2024-01-11,2024-01-29
DOC-0013300,CASE-002422,Wage Loss Statement,Received,2023-12-13,2024-01-25
DOC-0013301,CASE-002422,Medical Bill,Received,2023-12-23,2024-01-05
DOC-0013302,CASE-002422,HIPAA Authorization,Received,2023-12-16,2024-01-18
DOC-0013303,CASE-002422,Medical Bill,Received,2023-12-01,2023-12-09
DOC-0013304,CASE-002422,Insurance Declaration,Received,2023-12-14,2024-01-26
DOC-0013305,CASE-002422,Insurance Declaration,Received,2023-12-29,2024-01-06
DOC-0013306,CASE-002422,Insurance Declaration,Received,2023-12-28,2024-01-25
DOC-0013307,CASE-002422,Photo Evidence,Received,2023-12-23,2023-12-28
DOC-0013308,CASE-002423,Wage Loss Statement,Received,2024-09-19,2024-10-26
DOC-0013309,CASE-002423,Witness Statement,Received,2024-09-10,2024-10-18
DOC-0013310,CASE-002423,Witness Statement,Received,2024-09-08,2024-10-11
DOC-0013311,CASE-002423,Retainer Agreement,Received,2024-09-30,2024-10-17
DOC-0013312,CASE-002423,Wage Loss Statement,Received,2024-09-27,2024-10-26
DOC-0013313,CASE-002423,Medical Bill,Missing,2024-10-04,
DOC-0013314,CASE-002424,Retainer Agreement,Missing,2024-08-08,
DOC-0013315,CASE-002424,Retainer Agreement,Missing,2024-08-11,
DOC-0013316,CASE-002424,Wage Loss Statement,Received,2024-08-01,2024-08-14
DOC-0013317,CASE-002424,Medical Bill,Missing,2024-08-08,
DOC-0013318,CASE-002424,Retainer Agreement,Missing,2024-08-05,
DOC-0013319,CASE-002424,Photo Evidence,Missing,2024-07-26,
DOC-0013320,CASE-002424,Medical Bill,Missing,2024-08-19,
DOC-0013321,CASE-002425,Witness Statement,Missing,2024-09-25,
DOC-0013322,CASE-002425,Wage Loss Statement,Missing,2024-09-27,
DOC-0013323,CASE-002425,Witness Statement,Missing,2024-10-02,
DOC-0013324,CASE-002425,Medical Bill,Received,2024-09-08,2024-10-18
DOC-0013325,CASE-002425,Witness Statement,Received,2024-09-09,2024-09-25
DOC-0013326,CASE-002425,Police Report,Received,2024-09-06,2024-09-14
DOC-0013327,CASE-002426,Witness Statement,Received,2024-06-09,2024-06-15
DOC-0013328,CASE-002426,HIPAA Authorization,Received,2024-06-08,2024-07-07
DOC-0013329,CASE-002426,Wage Loss Statement,Received,2024-06-01,2024-06-27
DOC-0013330,CASE-002426,Retainer Agreement,Received,2024-06-13,2024-07-27
DOC-0013331,CASE-002426,Medical Bill,Received,2024-05-31,2024-06-26
DOC-0013332,CASE-002426,Wage Loss Statement,Received,2024-06-11,2024-07-22
DOC-0013333,CASE-002426,Retainer Agreement,Received,2024-06-14,2024-06-29
DOC-0013334,CASE-002427,Insurance Declaration,Received,2025-03-30,2025-04-09
DOC-0013335,CASE-002427,Witness Statement,Received,2025-03-25,2025-04-20
DOC-0013336,CASE-002427,Demand Letter,Received,2025-03-28,2025-04-06
DOC-0013337,CASE-002427,Medical Bill,Received,2025-03-09,2025-04-16
DOC-0013338,CASE-002427,Photo Evidence,Received,2025-03-05,2025-03-13
DOC-0013339,CASE-002427,Police Report,Received,2025-03-28,2025-04-07
DOC-0013340,CASE-002427,HIPAA Authorization,Received,2025-03-13,2025-04-03
DOC-0013341,CASE-002427,HIPAA Authorization,Received,2025-03-29,2025-05-11
DOC-0013342,CASE-002428,Insurance Declaration,Received,2023-11-15,2023-11-22
DOC-0013343,CASE-002428,Wage Loss Statement,Missing,2023-11-12,
DOC-0013344,CASE-002428,HIPAA Authorization,Received,2023-10-25,2023-11-24
DOC-0013345,CASE-002428,Retainer Agreement,Received,2023-11-13,2023-11-26
DOC-0013346,CASE-002429,Medical Bill,Missing,2024-06-16,
DOC-0013347,CASE-002429,Wage Loss Statement,Missing,2024-06-21,
DOC-0013348,CASE-002429,Demand Letter,Missing,2024-06-19,
DOC-0013349,CASE-002429,Photo Evidence,Received,2024-07-03,2024-07-15
DOC-0013350,CASE-002429,HIPAA Authorization,Missing,2024-07-13,
DOC-0013351,CASE-002430,Medical Bill,Received,2024-12-14,2024-12-30
DOC-0013352,CASE-002430,HIPAA Authorization,Received,2024-11-29,2024-12-25
DOC-0013353,CASE-002430,HIPAA Authorization,Received,2024-11-23,2024-11-29
DOC-0013354,CASE-002430,Witness Statement,Received,2024-11-23,2024-12-05
DOC-0013355,CASE-002430,Witness Statement,Received,2024-11-21,2024-12-12
DOC-0013356,CASE-002430,HIPAA Authorization,Received,2024-11-24,2024-12-27
DOC-0013357,CASE-002430,Retainer Agreement,Missing,2024-12-06,
DOC-0013358,CASE-002430,Medical Bill,Received,2024-11-28,2024-12-28
DOC-0013359,CASE-002431,Wage Loss Statement,Received,2025-04-29,2025-05-22
DOC-0013360,CASE-002431,HIPAA Authorization,Received,2025-04-20,2025-05-14
DOC-0013361,CASE-002431,Demand Letter,Received,2025-04-27,2025-05-21
DOC-0013362,CASE-002431,Witness Statement,Received,2025-04-20,2025-04-26
DOC-0013363,CASE-002431,HIPAA Authorization,Received,2025-04-07,2025-04-21
DOC-0013364,CASE-002431,Police Report,Received,2025-04-28,2025-06-05
DOC-0013365,CASE-002431,Wage Loss Statement,Missing,2025-04-15,
DOC-0013366,CASE-002432,Demand Letter,Received,2024-05-15,2024-05-24
DOC-0013367,CASE-002432,Medical Bill,Received,2024-05-18,2024-05-21
DOC-0013368,CASE-002432,Insurance Declaration,Missing,2024-05-19,
DOC-0013369,CASE-002432,Medical Bill,Received,2024-06-06,2024-06-14
DOC-0013370,CASE-002432,Demand Letter,Received,2024-06-10,2024-06-18
DOC-0013371,CASE-002432,Police Report,Received,2024-05-14,2024-05-28
DOC-0013372,CASE-002432,Police Report,Missing,2024-05-24,
DOC-0013373,CASE-002432,HIPAA Authorization,Received,2024-05-17,2024-06-11
DOC-0013374,CASE-002433,Witness Statement,Received,2024-05-24,2024-06-30
DOC-0013375,CASE-002433,Wage Loss Statement,Received,2024-05-28,2024-06-03
DOC-0013376,CASE-002433,Police Report,Received,2024-05-24,2024-07-06
DOC-0013377,CASE-002433,Insurance Declaration,Received,2024-05-19,2024-05-25
DOC-0013378,CASE-002433,Retainer Agreement,Missing,2024-05-29,
DOC-0013379,CASE-002433,Witness Statement,Received,2024-05-18,2024-06-28
DOC-0013380,CASE-002433,Medical Bill,Received,2024-05-22,2024-06-24
DOC-0013381,CASE-002434,Photo Evidence,Missing,2024-09-24,
DOC-0013382,CASE-002434,Medical Bill,Received,2024-09-03,2024-09-06
DOC-0013383,CASE-002434,Police Report,Missing,2024-10-01,
DOC-0013384,CASE-002434,Demand Letter,Received,2024-10-01,2024-10-14
DOC-0013385,CASE-002434,Witness Statement,Missing,2024-09-17,
DOC-0013386,CASE-002434,Witness Statement,Received,2024-09-08,2024-09-30
DOC-0013387,CASE-002435,Witness Statement,Received,2023-09-02,2023-09-14
DOC-0013388,CASE-002435,Photo Evidence,Received,2023-09-20,2023-10-03
DOC-0013389,CASE-002435,Wage Loss Statement,Missing,2023-09-05,
DOC-0013390,CASE-002435,HIPAA Authorization,Received,2023-08-27,2023-09-28
DOC-0013391,CASE-002436,Medical Bill,Received,2023-11-18,2023-11-26
DOC-0013392,CASE-002436,Wage Loss Statement,Received,2023-11-10,2023-11-25
DOC-0013393,CASE-002436,Wage Loss Statement,Missing,2023-12-07,
DOC-0013394,CASE-002436,Retainer Agreement,Received,2023-12-03,2023-12-13
DOC-0013395,CASE-002436,Wage Loss Statement,Received,2023-11-29,2023-12-07
DOC-0013396,CASE-002436,Medical Bill,Received,2023-11-29,2023-12-22
DOC-0013397,CASE-002436,Photo Evidence,Received,2023-11-23,2023-11-28
DOC-0013398,CASE-002436,Photo Evidence,Received,2023-11-21,2023-11-25
DOC-0013399,CASE-002437,Retainer Agreement,Received,2023-08-31,2023-10-09
DOC-0013400,CASE-002437,Witness Statement,Received,2023-09-18,2023-09-27
DOC-0013401,CASE-002437,HIPAA Authorization,Received,2023-09-14,2023-09-25
DOC-0013402,CASE-002437,Witness Statement,Received,2023-09-03,2023-09-08
DOC-0013403,CASE-002438,Witness Statement,Received,2023-08-30,2023-09-06
DOC-0013404,CASE-002438,Medical Bill,Received,2023-09-09,2023-09-12
DOC-0013405,CASE-002438,Medical Bill,Received,2023-09-06,2023-09-15
DOC-0013406,CASE-002438,Wage Loss Statement,Received,2023-09-01,2023-09-25
DOC-0013407,CASE-002438,Photo Evidence,Received,2023-09-21,2023-10-18
DOC-0013408,CASE-002438,Retainer Agreement,Received,2023-09-14,2023-10-24
DOC-0013409,CASE-002439,HIPAA Authorization,Received,2024-12-24,2025-01-17
DOC-0013410,CASE-002439,Retainer Agreement,Received,2024-12-31,2025-01-07
DOC-0013411,CASE-002439,Demand Letter,Received,2024-12-24,2024-12-26
DOC-0013412,CASE-002440,Witness Statement,Missing,2024-03-29,
DOC-0013413,CASE-002440,Witness Statement,Received,2024-03-20,2024-04-24
DOC-0013414,CASE-002440,Police Report,Received,2024-03-12,2024-04-13
DOC-0013415,CASE-002440,Retainer Agreement,Missing,2024-03-16,
DOC-0013416,CASE-002440,Medical Bill,Received,2024-03-04,2024-03-17
DOC-0013417,CASE-002440,Demand Letter,Received,2024-03-19,2024-04-17
DOC-0013418,CASE-002440,Demand Letter,Received,2024-03-25,2024-05-01
DOC-0013419,CASE-002441,HIPAA Authorization,Received,2024-12-19,2024-12-30
DOC-0013420,CASE-002441,Photo Evidence,Received,2024-12-14,2025-01-01
DOC-0013421,CASE-002441,Police Report,Received,2025-01-08,2025-02-09
DOC-0013422,CASE-002441,Retainer Agreement,Received,2024-12-19,2025-01-10
DOC-0013423,CASE-002441,Police Report,Received,2024-12-29,2025-02-07
DOC-0013424,CASE-002441,Retainer Agreement,Received,2024-12-24,2025-01-17
DOC-0013425,CASE-002441,Photo Evidence,Received,2025-01-08,2025-01-10
DOC-0013426,CASE-002441,Witness Statement,Missing,2025-01-03,
DOC-0013427,CASE-002442,Retainer Agreement,Received,2023-08-23,2023-09-12
DOC-0013428,CASE-002442,Photo Evidence,Received,2023-09-04,2023-09-08
DOC-0013429,CASE-002442,Wage Loss Statement,Received,2023-08-31,2023-09-16
DOC-0013430,CASE-002442,Insurance Declaration,Received,2023-08-23,2023-09-15
DOC-0013431,CASE-002442,Demand Letter,Received,2023-08-28,2023-09-29
DOC-0013432,CASE-002443,Photo Evidence,Received,2025-04-15,2025-05-13
DOC-0013433,CASE-002443,Retainer Agreement,Received,2025-04-03,2025-04-22
DOC-0013434,CASE-002443,Wage Loss Statement,Received,2025-04-11,2025-05-04
DOC-0013435,CASE-002443,Insurance Declaration,Received,2025-04-06,2025-04-13
DOC-0013436,CASE-002443,Police Report,Missing,2025-04-24,
DOC-0013437,CASE-002443,Witness Statement,Received,2025-04-04,2025-05-10
DOC-0013438,CASE-002444,HIPAA Authorization,Missing,2025-03-11,
DOC-0013439,CASE-002444,Demand Letter,Received,2025-03-21,2025-04-11
DOC-0013440,CASE-002444,HIPAA Authorization,Received,2025-03-29,2025-05-08
DOC-0013441,CASE-002444,Demand Letter,Received,2025-04-07,2025-04-12
DOC-0013442,CASE-002445,Witness Statement,Missing,2023-09-17,
DOC-0013443,CASE-002445,HIPAA Authorization,Missing,2023-10-06,
DOC-0013444,CASE-002445,HIPAA Authorization,Received,2023-10-06,2023-11-04
DOC-0013445,CASE-002445,Medical Bill,Received,2023-10-08,2023-10-24
DOC-0013446,CASE-002446,Medical Bill,Missing,2023-08-20,
DOC-0013447,CASE-002446,Police Report,Received,2023-07-27,2023-09-07
DOC-0013448,CASE-002446,Insurance Declaration,Received,2023-07-28,2023-09-01
DOC-0013449,CASE-002446,HIPAA Authorization,Received,2023-07-30,2023-08-08
DOC-0013450,CASE-002446,HIPAA Authorization,Received,2023-08-03,2023-09-16
DOC-0013451,CASE-002446,Photo Evidence,Received,2023-08-18,2023-09-06
DOC-0013452,CASE-002446,Demand Letter,Received,2023-08-10,2023-08-20
DOC-0013453,CASE-002447,HIPAA Authorization,Received,2023-08-23,2023-09-20
DOC-0013454,CASE-002447,Insurance Declaration,Received,2023-09-03,2023-10-17
DOC-0013455,CASE-002447,HIPAA Authorization,Received,2023-08-18,2023-09-16
DOC-0013456,CASE-002447,Witness Statement,Received,2023-08-19,2023-09-17
DOC-0013457,CASE-002447,Medical Bill,Received,2023-09-05,2023-10-01
DOC-0013458,CASE-002447,Wage Loss Statement,Missing,2023-08-26,
DOC-0013459,CASE-002447,Witness Statement,Received,2023-08-29,2023-09-14
DOC-0013460,CASE-002447,Medical Bill,Received,2023-08-18,2023-09-30
DOC-0013461,CASE-002448,Medical Bill,Received,2025-04-23,2025-05-31
DOC-0013462,CASE-002448,Demand Letter,Received,2025-04-22,2025-05-12
DOC-0013463,CASE-002448,Police Report,Missing,2025-03-28,
DOC-0013464,CASE-002448,Wage Loss Statement,Missing,2025-03-30,
DOC-0013465,CASE-002448,Wage Loss Statement,Received,2025-03-29,2025-05-02
DOC-0013466,CASE-002448,Police Report,Received,2025-03-31,2025-04-03
DOC-0013467,CASE-002449,Photo Evidence,Received,2024-02-02,2024-03-13
DOC-0013468,CASE-002449,Demand Letter,Missing,2024-01-16,
DOC-0013469,CASE-002449,Witness Statement,Missing,2024-01-16,
DOC-0013470,CASE-002450,Retainer Agreement,Received,2024-08-30,2024-10-09
DOC-0013471,CASE-002450,Witness Statement,Received,2024-08-26,2024-09-30
DOC-0013472,CASE-002450,Wage Loss Statement,Received,2024-09-08,2024-10-09
DOC-0013473,CASE-002450,Photo Evidence,Received,2024-08-20,2024-09-03
DOC-0013474,CASE-002450,Retainer Agreement,Received,2024-09-07,2024-10-05
DOC-0013475,CASE-002450,Witness Statement,Received,2024-08-31,2024-09-30
DOC-0013476,CASE-002451,Medical Bill,Received,2024-06-28,2024-07-27
DOC-0013477,CASE-002451,Wage Loss Statement,Received,2024-06-18,2024-06-20
DOC-0013478,CASE-002451,Photo Evidence,Received,2024-06-27,2024-07-23
DOC-0013479,CASE-002452,Medical Bill,Received,2025-02-13,2025-02-17
DOC-0013480,CASE-002452,Witness Statement,Received,2025-02-27,2025-03-15
DOC-0013481,CASE-002452,Insurance Declaration,Received,2025-02-14,2025-02-23
DOC-0013482,CASE-002452,HIPAA Authorization,Received,2025-02-19,2025-03-09
DOC-0013483,CASE-002452,Wage Loss Statement,Received,2025-03-06,2025-04-15
DOC-0013484,CASE-002452,HIPAA Authorization,Missing,2025-02-12,
DOC-0013485,CASE-002452,Photo Evidence,Missing,2025-02-09,
DOC-0013486,CASE-002452,Police Report,Received,2025-02-09,2025-03-07
DOC-0013487,CASE-002453,Wage Loss Statement,Missing,2024-07-28,
DOC-0013488,CASE-002453,HIPAA Authorization,Received,2024-07-20,2024-08-06
DOC-0013489,CASE-002453,Demand Letter,Received,2024-08-15,2024-08-30
DOC-0013490,CASE-002454,Wage Loss Statement,Received,2024-07-31,2024-09-10
DOC-0013491,CASE-002454,Photo Evidence,Received,2024-08-06,2024-09-05
DOC-0013492,CASE-002454,HIPAA Authorization,Missing,2024-08-07,
DOC-0013493,CASE-002454,Retainer Agreement,Received,2024-08-14,2024-08-24
DOC-0013494,CASE-002454,Insurance Declaration,Received,2024-08-18,2024-09-08
DOC-0013495,CASE-002454,HIPAA Authorization,Received,2024-08-07,2024-08-22
DOC-0013496,CASE-002454,Photo Evidence,Received,2024-08-08,2024-09-16
DOC-0013497,CASE-002454,HIPAA Authorization,Received,2024-08-14,2024-09-17
DOC-0013498,CASE-002455,Witness Statement,Received,2024-08-19,2024-09-09
DOC-0013499,CASE-002455,Wage Loss Statement,Received,2024-08-10,2024-08-21
DOC-0013500,CASE-002455,Photo Evidence,Received,2024-08-08,2024-09-07
DOC-0013501,CASE-002455,Witness Statement,Received,2024-08-13,2024-09-12
DOC-0013502,CASE-002455,Witness Statement,Received,2024-07-27,2024-08-17
DOC-0013503,CASE-002455,Wage Loss Statement,Missing,2024-07-23,
DOC-0013504,CASE-002455,Demand Letter,Received,2024-08-07,2024-08-16
DOC-0013505,CASE-002456,HIPAA Authorization,Pending,2025-06-28,
DOC-0013506,CASE-002456,Wage Loss Statement,Missing,2025-07-23,
DOC-0013507,CASE-002456,Witness Statement,Missing,2025-07-15,
DOC-0013508,CASE-002456,HIPAA Authorization,Missing,2025-07-09,
DOC-0013509,CASE-002457,Police Report,Received,2023-11-22,2023-12-20
DOC-0013510,CASE-002457,Wage Loss Statement,Received,2023-11-16,2023-12-18
DOC-0013511,CASE-002457,Wage Loss Statement,Received,2023-10-28,2023-11-04
DOC-0013512,CASE-002457,Medical Bill,Received,2023-10-30,2023-11-11
DOC-0013513,CASE-002457,Witness Statement,Received,2023-11-19,2023-12-14
DOC-0013514,CASE-002457,Photo Evidence,Missing,2023-10-29,
DOC-0013515,CASE-002457,Medical Bill,Received,2023-10-26,2023-11-15
DOC-0013516,CASE-002458,Insurance Declaration,Received,2025-03-17,2025-04-17
DOC-0013517,CASE-002458,Wage Loss Statement,Received,2025-03-19,2025-04-30
DOC-0013518,CASE-002458,Demand Letter,Received,2025-03-09,2025-04-01
DOC-0013519,CASE-002458,Medical Bill,Missing,2025-03-06,
DOC-0013520,CASE-002458,Retainer Agreement,Missing,2025-03-28,
